"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-05-19","5.37",",,W","0.02",",,W,2400","0.0",",,W","0.0",",,W,2400","60","H,,S","69",",,W","54",",,W","   30",",,W","   40",",,W","23.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-05-20","13.65",",,W","0.27",",,W,2400","0.0",",,W","0.0",",,W,2400","51","H,,S","55",",,W","44",",,W","   30",",,W","   30",",,W","23.9",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-05-21","6.26",",,W","1.96",",,W,2400","0.0",",,W","0.0",",,W,2400","53","H,,S","64",",,W","49",",,W","  220",",,W","  220",",,W","18.1",",,W","23.0",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-05-22","4.70",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","59","H,,S","67",",,W","54",",,W","   50",",,W","   50",",,W","14.1",",,W","15.0",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-05-23","4.03",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","64","H,,S","80",",,W","52",",,W","   90",",,W","  100",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-05-24","5.14",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","71","H,,S","87",",,W","58",",,W","  220",",,W","  180",",,W","13.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-05-25","8.95",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","78","H,,S","89",",,W","67",",,W","  220",",,W","  220",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-05-26","6.93",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","79","H,,S","90",",,W","70",",,W","  270",",,W","  250",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-05-27","4.70",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","83","H,,S","97",",,W","70",",,W","   80",",,W","   60",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-05-28","7.16",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","83","H,,S","95",",,W","70",",,W","   20",",,W","   30",",,W","31.1",",,W","38.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-05-29","6.71",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","87",",,W","66",",,W","   80",",,W","   70",",,W","19.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-05-30","8.05",",,W","0.90",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","86",",,W","67",",,W","  110",",,W","  270",",,W","21.0",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-05-31","9.62",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","89",",,W","69",",,W","  260",",,W","  240",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-01","13.42",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","71","H,,S","76",",,W","53",",,W","   30",",,W","   30",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-02","8.72",",,W","0.31",",,W,2400","0.0",",,W","0.0",",,W,2400","60","H,,S","70",",,W","52",",,W","   40",",,W","   40",",,W","15.0",",,W","18.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-03","14.32",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","67","H,,S","78",",,W","60",",,W","  280",",,W","  310",",,W","25.9",",,W","38.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-04","10.07",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","67","H,,S","80",",,W","55",",,W","  290",",,W","  320",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-05","13.20",",,W","0.01",",,W,2400","0.0",",,W","0.0",",,W,2400","67","H,,S","72",",,W","54",",,W","   30",",,W","   30",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-06","5.82",",,W","0.10",",,W,2400","0.0",",,W","0.0",",,W,2400","61","H,,S","79",",,W","48",",,W","  290",",,W","  280",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-07","8.72",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","71","H,,S","81",",,W","60",",,W","   30",",,W","   40",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-08","8.28",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","64","H,,S","73",",,W","59",",,W","   20",",,W","   30",",,W","15.0",",,W","17.0",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-09","5.82",",,W","1.31",",,W,2400","0.0",",,W","0.0",",,W,2400","66","H,,S","82",",,W","57",",,W","   60",",,W","   60",",,W","21.0",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-10","7.83",",,W","1.34",",,W,2400","0.0",",,W","0.0",",,W,2400","65","H,,S","71",",,W","60",",,W","  250",",,W","  230",",,W","19.9",",,W","25.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-11","9.62",",,W","0.10",",,W,2400","0.0",",,W","0.0",",,W,2400","64","H,,S","70",",,W","61",",,W","  100",",,W","   70",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-12","3.80",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","69","H,,S","80",",,W","62",",,W","  220",",,W","  230",",,W","12.1",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-13","8.72",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","81",",,W","64",",,W","  320",",,W","  320",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-14","4.47",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","81",",,W","64",",,W","   80",",,W","   80",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-15","6.71",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","74","H,,S","89",",,W","64",",,W","  160",",,W","  150",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-16","9.62",",,W","0.65",",,W,2400","0.0",",,W","0.0",",,W,2400","81","H,,S","92",",,W","69",",,W","   30",",,W","   20",",,W","31.1",",,W","45.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-17","10.74",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","86","H,,S","93",",,W","78",",,W","  210",",,W","  200",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-18","12.75",",,W","0.36",",,W,2400","0.0",",,W","0.0",",,W,2400","87","H,,S","95",",,W","66",",,W","  360",",,W","  240",",,W","28.0",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-19","8.50",",,W","0.02",",,W,2400","0.0",",,W","0.0",",,W,2400","71","H,,S","81",",,W","63",",,W","  340",",,W","   10",",,W","18.1",",,W","21.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-20","8.05",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","69","H,,S","77",",,W","65",",,W","   40",",,W","   50",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-21","12.75",",,W","1.41",",,W,2400","0.0",",,W","0.0",",,W,2400","66","H,,S","67",",,W","62",",,W","   70",",,W","   70",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-22","13.87",",,W","1.23",",,W,2400","0.0",",,W","0.0",",,W,2400","62","H,,S","64",",,W","59",",,W","   40",",,W","   30",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-23","5.37",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","68","H,,S","81",",,W","62",",,W","  100",",,W","  330",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-24","8.72",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","80",",,W","64",",,W","   20",",,W","   30",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-25","11.41",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","69","H,,S","78",",,W","61",",,W","  100",",,W","  100",",,W","21.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-26","8.95",",,W","0.76",",,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","84",",,W","66",",,W","  180",",,W","  160",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-27","6.71",",,W","0.03",",,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","80",",,W","69",",,W","  280",",,W","  270",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-28","4.70",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","76","H,,S","88",",,W","68",",,W","   90",",,W","   80",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-29","10.07",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","82","H,,S","96",",,W","73",",,W","  200",",,W","  200",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-06-30","11.18",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","87","H,,S","94",",,W","80",",,W","  190",",,W","  190",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-01","12.30",",,W","0.24",",,W,2400","0.0",",,W","0.0",",,W,2400","85","H,,S","94",",,W","76",",,W","  260",",,W","  250",",,W","38.0",",,W","49.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-02","5.82",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","85",",,W","69",",,W","  100",",,W","   90",",,W","12.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-03","6.26",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","78","H,,S","89",",,W","63",",,W","   80",",,W","   90",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-04","7.61",",,W","0.01",",,W,2400","0.0",",,W","0.0",",,W,2400","83","H,,S","93",",,W","76",",,W","  190",",,W","  180",",,W","17.0",",,W","23.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-05","6.49",",,W","0.02",",,W,2400","0.0",",,W","0.0",",,W,2400","81","H,,S","92",",,W","74",",,W","  290",",,W","  300",",,W","18.1",",,W","21.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-06","13.87",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","74","H,,S","75",",,W","64",",,W","   40",",,W","   40",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-07","6.93",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","71","H,,S","82",",,W","59",",,W","  110",",,W","   90",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-08","4.25",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","88",",,W","63",",,W","  170",",,W","  170",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-09","7.83",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","79","H,,S","91",",,W","67",",,W","  240",",,W","  220",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-10","10.74",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","82","H,,S","87",",,W","71",",,W","   30",",,W","   40",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-11","6.49",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","87",",,W","67",",,W","   40",",,W","   30",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-12","7.38",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","79","H,,S","87",",,W","70",",,W","  200",",,W","  170",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-13","8.72",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","82","H,,S","95",",,W","72",",,W","  240",",,W","  160",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-14","4.70",",,W","0.26",",,W,2400","0.0",",,W","0.0",",,W,2400","78","H,,S","82",",,W","72",",,W","  260",",,W","  260",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-15","3.80",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","80","H,,S","91",",,W","72",",,W","  300",",,W","  220",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-16","6.04",",,W","0.08",",,W,2400","0.0",",,W","0.0",",,W,2400","82","H,,S","93",",,W","72",",,W","   60",",,W","  340",",,W","18.1",",,W","25.1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-17","9.84",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","81",",,W","68",",,W","   20",",,W","   20",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-18","7.38",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","72","H,,S","80",",,W","63",",,W","   70",",,W","   50",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-19","10.29",",,W","0.03",",,W,2400","0.0",",,W","0.0",",,W,2400","76","H,,S","87",",,W","67",",,W","  160",",,W","  170",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-20","11.63",",,W","0.15",",,W,2400","0.0",",,W","0.0",",,W,2400","76","H,,S","78",",,W","70",",,W","  230",",,W","  230",",,W","21.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-21","12.97",",,W","0.12",",,W,2400","0.0",",,W","0.0",",,W,2400","71","H,,S","79",",,W","69",",,W","  350",",,W","  350",",,W","19.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-22","14.76",",,W","0.13",",,W,2400","0.0",",,W","0.0",",,W,2400","71","H,,S","76",",,W","67",",,W","   20",",,W","   30",",,W","23.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-23","9.17",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","72","H,,S","82",",,W","65",",,W","   10",",,W","   10",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-24","4.92",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","88",",,W","66",",,W","  320",",,W","  320",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-25","7.83",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","79","H,,S","90",",,W","67",",,W","  300",",,W","  300",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-26","10.29",",,W","0.03",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","81",",,W","66",",,W","  290",",,W","  240",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-27","8.05",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","70","H,,S","79",",,W","62",",,W","  310",",,W","  300",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-28","5.59",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","71","H,,S","82",",,W","61",",,W","  130",",,W","  350",",,W","12.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-29","2.91",",,W","0.07",",,W,2400","0.0",",,W","0.0",",,W,2400","72","H,,S","83",",,W","62",",,W","  110",",,W","  100",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-30","6.04",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","72","H,,S","82",",,W","62",",,W","  100",",,W","   70",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-07-31","7.61",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","80",",,W","66",",,W","   30",",,W","   70",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-01","7.61",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","73","H,,S","85",",,W","63",",,W","  220",",,W","  220",",,W","21.0",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-02","8.95",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","85",",,W","70",",,W","  210",",,W","  260",",,W","17.0",",,W","21.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-03","4.03",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","77","H,,S","89",",,W","67",",,W","  100",",,W","   90",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-04","9.62",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","82","H,,S","97",",,W","71",",,W","  230",",,W","  240",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-05","12.53",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","85","H,,S","94",",,W","75",",,W","  240",",,W","  230",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-06","6.71",",,W","0.34",",,W,2400","0.0",",,W","0.0",",,W,2400","78","H,,S","81",",,W","69",",,W","  300",",,W","  300",",,W","19.9",",,W","35.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2018-08-07","4.92",",,W","2.36",",,W,2400","0.0",",,W","0.0",",,W,2400","75","H,,S","83",",,W","69",",,W","   30",",,W","   20",",,W","18.1",",,W","21.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
